OBJECTID,ADMIN_ID3,NAME1,NAME_ENG1,NAME2,NAME_ENG2,NAME3,NAME_ENG3,ADMIN_ID1,ADMIN_ID2,TYPE,VERSION,POP_YEAR,POPULATION,MALE,FEMALE,HOUSE,Shape__Area,Shape__Length
829,180508,ชัยนาท,CHAI NAT,สรรคบุรี,SANKHABURI,ห้วยกรดพัฒนา,HUAI KROT PHATTHANA,18,1805,1,2023-10N,2020,5376,2564,2812,1757,0.00235308467290452,0.215772285771405
830,180601,ชัยนาท,CHAI NAT,หันคา,HANKHA,หันคา,HANKHA,18,1806,1,2023-10N,2020,9393,4494,4899,4344,0.00486839189784405,0.479132128397797
831,180602,ชัยนาท,CHAI NAT,หันคา,HANKHA,บ้านเชี่ยน,BAN CHIAN,18,1806,1,2023-10N,2020,8652,4147,4505,3067,0.00454819117612715,0.384462897061394
832,180605,ชัยนาท,CHAI NAT,หันคา,HANKHA,ไพรนกยูง,PHRAI NOK YUNG,18,1806,1,2023-10N,2020,5210,2603,2607,1829,0.00927451843256222,0.549263851537499
833,180606,ชัยนาท,CHAI NAT,หันคา,HANKHA,หนองแซง,NONG SAENG,18,1806,1,2023-10N,2020,7764,3801,3963,2733,0.010444095323237,0.626443251502825
834,180607,ชัยนาท,CHAI NAT,หันคา,HANKHA,ห้วยงู,HUAI NGU,18,1806,1,2023-10N,2020,5619,2645,2974,1827,0.00320990199725202,0.407603695776959
835,180608,ชัยนาท,CHAI NAT,หันคา,HANKHA,วังไก่เถื่อน,WANG KAI THUEAN,18,1806,1,2023-10N,2020,7525,3663,3862,2702,0.0049282834963833,0.338856686067789
836,180609,ชัยนาท,CHAI NAT,หันคา,HANKHA,เด่นใหญ่,DEN YAI,18,1806,1,2023-10N,2020,5294,2578,2716,1929,0.00554393617107962,0.476674433771977
837,180611,ชัยนาท,CHAI NAT,หันคา,HANKHA,สามง่ามท่าโบสถ์,SAM NGAM THA BOT,18,1806,1,2023-10N,2020,4974,2391,2583,1678,0.00274097840519971,0.286313063215515
838,180701,ชัยนาท,CHAI NAT,หนองมะโมง,NONG MAMONG,หนองมะโมง,NONG MAMONG,18,1807,1,2023-10N,2020,5106,2513,2593,2057,0.00582702583733408,0.523176075668512
839,180702,ชัยนาท,CHAI NAT,หนองมะโมง,NONG MAMONG,วังตะเคียน,WANG TAKHIAN,18,1807,1,2023-10N,2020,6688,3273,3415,2458,0.00811694132607954,0.482031601776272
840,180703,ชัยนาท,CHAI NAT,หนองมะโมง,NONG MAMONG,สะพานหิน,SAPHAN HIN,18,1807,1,2023-10N,2020,5211,2564,2647,2031,0.00801345324214253,0.52604388369312
841,180704,ชัยนาท,CHAI NAT,หนองมะโมง,NONG MAMONG,กุดจอก,KUT CHOK,18,1807,1,2023-10N,2020,2512,1249,1263,1005,0.00379041584665174,0.392752267119139
842,180801,ชัยนาท,CHAI NAT,เนินขาม,NOEN KHAM,เนินขาม,NOEN KHAM,18,1808,1,2023-10N,2020,5984,2851,3133,2624,0.00950001948672252,0.534875253417786
843,180802,ชัยนาท,CHAI NAT,เนินขาม,NOEN KHAM,กะบกเตี้ย,KABOK TIA,18,1808,1,2023-10N,2020,5517,2703,2814,1992,0.00754637854754492,0.550772198697949
844,180803,ชัยนาท,CHAI NAT,เนินขาม,NOEN KHAM,สุขเดือนห้า,SUK DUEAN HA,18,1808,1,2023-10N,2020,5349,2616,2733,1944,0.0054876594159623,0.407213398247102
845,190101,สระบุรี,SARABURI,เมืองสระบุรี,MUEANG SARABURI,ปากเพรียว,PAK PHRIAO,19,1901,1,2023-10N,2020,59263,29481,29782,28569,0.00183123258864271,0.240667287270103
846,190105,สระบุรี,SARABURI,เมืองสระบุรี,MUEANG SARABURI,ดาวเรือง,DAO RUEANG,19,1901,1,2023-10N,2020,3730,1738,1992,1991,0.000569146237239693,0.103499101793792
